Date,Open,High,Low,Close,Volume,None
2022-05-31T09:55:00+0530,262.75,262.9,262.5,262.6,1854,0
2022-05-31T09:56:00+0530,262.6,262.7,262.15,262.2,1902,0
2022-05-31T09:57:00+0530,262.2,262.35,261.35,261.45,2798,0
2022-05-31T09:58:00+0530,261.4,261.75,261.0,261.05,5925,0
2022-05-31T09:59:00+0530,261.15,261.15,260.6,260.6,3401,0
2022-05-31T10:00:00+0530,260.55,261.5,260.55,260.9,5332,0
2022-05-31T10:01:00+0530,260.9,261.35,260.6,261.0,1671,0
2022-05-31T10:02:00+0530,261.0,261.0,260.8,260.95,1550,0
2022-05-31T10:03:00+0530,260.95,261.9,260.95,261.6,4297,0
2022-05-31T10:04:00+0530,261.6,261.6,261.3,261.6,1288,0
2022-05-31T10:05:00+0530,261.6,261.6,261.55,261.55,545,0
2022-05-31T10:06:00+0530,261.5,261.9,261.35,261.7,1544,0
2022-05-31T10:07:00+0530,261.65,262.45,261.65,262.45,2207,0
2022-05-31T10:08:00+0530,262.5,262.5,262.0,262.0,3228,0
2022-05-31T10:09:00+0530,262.0,262.2,261.65,261.9,1997,0
2022-05-31T10:10:00+0530,261.9,262.15,261.65,262.15,521,0
2022-05-31T10:11:00+0530,262.0,262.25,261.6,262.25,1139,0
2022-05-31T10:12:00+0530,262.25,262.5,262.25,262.45,917,0
2022-05-31T10:13:00+0530,262.25,262.45,261.85,262.45,1780,0
2022-05-31T10:14:00+0530,262.45,262.65,262.4,262.65,1659,0
2022-05-31T10:15:00+0530,262.65,262.65,262.5,262.5,206,0
2022-05-31T10:16:00+0530,262.5,262.5,262.4,262.5,1154,0
2022-05-31T10:17:00+0530,262.5,262.5,262.2,262.5,415,0
2022-05-31T10:18:00+0530,262.2,262.55,262.0,262.0,637,0
2022-05-31T10:19:00+0530,262.0,262.65,262.0,262.25,853,0
2022-05-31T10:20:00+0530,262.25,262.65,262.25,262.65,212,0
2022-05-31T10:21:00+0530,262.65,262.65,262.3,262.5,2742,0
2022-05-31T10:22:00+0530,262.5,262.6,262.3,262.5,275,0
2022-05-31T10:23:00+0530,262.5,262.55,262.25,262.55,584,0
2022-05-31T10:24:00+0530,262.55,262.65,262.25,262.55,192,0
2022-05-31T10:25:00+0530,262.55,262.65,262.25,262.45,882,0
2022-05-31T10:26:00+0530,262.45,262.6,262.15,262.15,485,0
2022-05-31T10:27:00+0530,262.15,262.6,261.75,262.6,1816,0
2022-05-31T10:28:00+0530,262.6,262.6,262.0,262.5,2033,0
2022-05-31T10:29:00+0530,262.5,262.5,262.1,262.45,640,0
2022-05-31T10:30:00+0530,262.45,262.45,262.15,262.15,740,0
2022-05-31T10:31:00+0530,262.15,262.5,262.15,262.5,343,0
2022-05-31T10:32:00+0530,262.5,262.5,262.4,262.5,1241,0
2022-05-31T10:33:00+0530,262.5,262.5,262.4,262.5,312,0
2022-05-31T10:34:00+0530,262.1,262.5,262.0,262.5,1188,0
2022-05-31T10:35:00+0530,262.5,262.5,262.2,262.25,6604,0
2022-05-31T10:36:00+0530,262.25,262.3,262.15,262.25,195,0
2022-05-31T10:37:00+0530,262.25,262.7,262.25,262.3,10114,0
2022-05-31T10:38:00+0530,262.3,262.5,262.2,262.4,234,0
2022-05-31T10:39:00+0530,262.15,262.5,262.15,262.3,1259,0
2022-05-31T10:40:00+0530,262.3,262.55,262.3,262.55,559,0
2022-05-31T10:41:00+0530,262.55,262.55,262.3,262.55,5604,0
2022-05-31T10:42:00+0530,262.55,262.7,262.55,262.7,819,0
2022-05-31T10:43:00+0530,262.7,262.75,262.7,262.75,385,0
2022-05-31T10:44:00+0530,262.75,262.85,262.75,262.85,105,0
2022-05-31T10:45:00+0530,262.85,262.9,262.7,262.75,836,0
2022-05-31T10:46:00+0530,262.75,262.75,262.45,262.6,105,0
2022-05-31T10:47:00+0530,262.6,262.6,262.3,262.35,350,0
2022-05-31T10:48:00+0530,262.35,262.6,262.3,262.55,1158,0
2022-05-31T10:49:00+0530,262.55,262.55,262.3,262.3,2198,0
2022-05-31T10:50:00+0530,262.3,262.5,262.3,262.35,1297,0
2022-05-31T10:51:00+0530,262.35,262.55,262.35,262.55,1268,0
2022-05-31T10:52:00+0530,262.55,262.55,262.5,262.5,66,0
2022-05-31T10:53:00+0530,262.5,262.5,262.5,262.5,244,0
2022-05-31T10:54:00+0530,262.5,262.5,262.3,262.5,566,0
2022-05-31T10:55:00+0530,262.5,262.5,262.45,262.5,7,0
2022-05-31T10:56:00+0530,262.5,262.5,262.45,262.45,176,0
2022-05-31T10:57:00+0530,262.3,262.5,261.85,262.0,7186,0
2022-05-31T10:58:00+0530,262.0,262.4,262.0,262.05,2336,0
2022-05-31T10:59:00+0530,262.2,262.3,262.0,262.15,761,0
2022-05-31T11:00:00+0530,262.15,262.15,262.05,262.05,239,0
2022-05-31T11:01:00+0530,262.05,262.35,262.05,262.1,1220,0
2022-05-31T11:02:00+0530,262.1,262.2,262.05,262.1,882,0
2022-05-31T11:03:00+0530,262.15,262.25,262.05,262.15,309,0
2022-05-31T11:04:00+0530,262.15,262.35,262.05,262.1,1967,0
2022-05-31T11:05:00+0530,262.1,262.6,262.05,262.3,4805,0
2022-05-31T11:06:00+0530,262.3,262.9,262.3,262.9,2089,0
2022-05-31T11:07:00+0530,262.9,263.4,262.9,263.3,3398,0
2022-05-31T11:08:00+0530,263.3,263.45,263.05,263.05,825,0
2022-05-31T11:09:00+0530,263.05,263.35,262.85,262.9,839,0
2022-05-31T11:10:00+0530,262.9,263.1,262.35,262.7,1947,0
2022-05-31T11:11:00+0530,262.85,262.85,262.5,262.75,383,0
2022-05-31T11:12:00+0530,262.75,262.8,262.45,262.8,240,0
2022-05-31T11:13:00+0530,262.8,263.3,262.8,262.95,590,0
2022-05-31T11:14:00+0530,262.95,262.95,262.5,262.5,821,0
2022-05-31T11:15:00+0530,262.5,262.9,262.5,262.9,19,0
2022-05-31T11:16:00+0530,262.7,262.9,262.7,262.9,46,0
2022-05-31T11:17:00+0530,262.65,262.9,262.6,262.9,135,0
2022-05-31T11:18:00+0530,262.9,263.15,262.9,262.9,395,0
2022-05-31T11:19:00+0530,262.9,262.9,262.55,262.55,661,0
2022-05-31T11:20:00+0530,262.55,262.7,262.55,262.55,77,0
2022-05-31T11:21:00+0530,262.7,262.85,262.55,262.85,98,0
2022-05-31T11:22:00+0530,262.65,262.65,262.55,262.55,165,0
2022-05-31T11:23:00+0530,262.55,262.8,262.55,262.8,8,0
2022-05-31T11:24:00+0530,262.8,262.8,262.6,262.6,471,0
2022-05-31T11:25:00+0530,262.6,262.9,262.6,262.65,148,0
2022-05-31T11:26:00+0530,262.9,262.9,262.5,262.5,538,0
2022-05-31T11:27:00+0530,262.5,262.7,262.5,262.5,610,0
2022-05-31T11:28:00+0530,262.5,262.5,262.2,262.45,617,0
2022-05-31T11:29:00+0530,262.2,262.2,262.15,262.15,101,0
2022-05-31T11:30:00+0530,262.15,262.45,261.25,261.25,7312,0
2022-05-31T11:31:00+0530,261.25,261.4,261.05,261.4,507,0
2022-05-31T11:32:00+0530,261.4,261.4,260.85,261.35,5874,0
2022-05-31T11:33:00+0530,261.35,261.55,261.2,261.25,330,0
2022-05-31T11:34:00+0530,261.25,261.4,260.5,260.5,4386,0
2022-05-31T11:35:00+0530,260.3,260.55,260.0,260.3,18635,0
2022-05-31T11:36:00+0530,260.3,260.95,260.3,260.6,348,0
2022-05-31T11:37:00+0530,260.9,261.45,260.55,261.45,2568,0
2022-05-31T11:38:00+0530,261.45,261.45,261.0,261.0,1856,0
2022-05-31T11:39:00+0530,261.0,261.25,260.9,260.9,3313,0
2022-05-31T11:40:00+0530,260.9,261.0,260.8,261.0,926,0
2022-05-31T11:41:00+0530,261.0,261.0,260.8,261.0,223,0
2022-05-31T11:42:00+0530,261.0,261.0,260.75,261.0,392,0
2022-05-31T11:43:00+0530,261.0,261.0,260.65,260.65,207,0
2022-05-31T11:44:00+0530,261.0,261.0,260.45,260.65,3621,0
2022-05-31T11:45:00+0530,260.65,260.75,260.5,260.6,264,0
2022-05-31T11:46:00+0530,260.6,260.95,260.5,260.5,2442,0
2022-05-31T11:47:00+0530,260.45,260.75,260.45,260.65,83,0
2022-05-31T11:48:00+0530,260.65,260.85,260.5,260.75,218,0
2022-05-31T11:49:00+0530,260.75,261.0,260.45,261.0,1036,0
2022-05-31T11:50:00+0530,261.0,261.25,260.95,261.2,111,0
2022-05-31T11:51:00+0530,261.2,261.25,261.1,261.1,164,0
2022-05-31T11:52:00+0530,261.1,261.1,260.5,260.8,1794,0
2022-05-31T11:53:00+0530,260.8,261.05,260.55,261.0,906,0
2022-05-31T11:54:00+0530,261.0,261.0,259.9,260.0,10540,0
2022-05-31T11:55:00+0530,260.0,260.4,260.0,260.3,316,0
2022-05-31T11:56:00+0530,260.3,260.4,260.1,260.25,281,0
2022-05-31T11:57:00+0530,260.25,260.5,260.05,260.25,3158,0
2022-05-31T11:58:00+0530,260.25,260.5,259.25,259.4,5604,0
2022-05-31T11:59:00+0530,259.5,259.85,258.95,259.5,12509,0
2022-05-31T12:00:00+0530,259.5,259.9,259.5,259.65,2167,0
2022-05-31T12:01:00+0530,259.65,259.95,259.65,259.95,855,0
2022-05-31T12:02:00+0530,259.95,260.7,259.95,260.15,2704,0
2022-05-31T12:03:00+0530,260.15,260.5,260.15,260.4,1635,0
2022-05-31T12:04:00+0530,260.4,260.75,260.4,260.75,1040,0
2022-05-31T12:05:00+0530,260.75,260.75,260.5,260.7,172,0
2022-05-31T12:06:00+0530,260.7,260.7,260.15,260.15,213,0
2022-05-31T12:07:00+0530,260.15,260.5,260.15,260.35,433,0
2022-05-31T12:08:00+0530,260.35,260.5,260.35,260.5,295,0
2022-05-31T12:09:00+0530,260.45,260.5,260.15,260.35,1805,0
2022-05-31T12:10:00+0530,260.35,260.45,260.35,260.45,200,0
2022-05-31T12:11:00+0530,260.45,260.5,260.45,260.5,154,0
2022-05-31T12:12:00+0530,260.4,260.5,260.4,260.5,37,0
2022-05-31T12:13:00+0530,260.0,260.35,260.0,260.35,1074,0
2022-05-31T12:14:00+0530,260.35,260.35,260.1,260.1,533,0
2022-05-31T12:15:00+0530,260.1,260.5,260.1,260.5,281,0
2022-05-31T12:16:00+0530,260.5,260.5,260.35,260.35,262,0
2022-05-31T12:17:00+0530,260.35,260.45,260.35,260.45,137,0
2022-05-31T12:18:00+0530,260.45,260.5,260.45,260.45,372,0
2022-05-31T12:19:00+0530,260.45,260.8,260.45,260.8,674,0
2022-05-31T12:20:00+0530,260.75,261.0,260.75,260.95,1507,0
2022-05-31T12:21:00+0530,260.95,260.95,260.4,260.4,1052,0
2022-05-31T12:22:00+0530,260.4,260.75,260.3,260.75,575,0
2022-05-31T12:23:00+0530,260.75,261.2,260.75,261.2,1166,0
2022-05-31T12:24:00+0530,261.2,261.25,260.8,260.9,4105,0
2022-05-31T12:25:00+0530,260.9,261.2,260.9,260.95,346,0
2022-05-31T12:26:00+0530,260.95,261.0,260.9,261.0,298,0
2022-05-31T12:27:00+0530,261.0,261.0,260.4,260.4,1292,0
2022-05-31T12:28:00+0530,260.4,261.0,260.35,260.95,1143,0
2022-05-31T12:29:00+0530,260.95,261.0,260.75,260.8,186,0
2022-05-31T12:30:00+0530,260.8,261.1,260.8,261.1,1469,0
2022-05-31T12:31:00+0530,261.1,261.2,260.7,260.7,1131,0
2022-05-31T12:32:00+0530,260.7,261.2,260.7,261.2,895,0
2022-05-31T12:33:00+0530,260.8,261.1,260.8,261.05,124,0
2022-05-31T12:34:00+0530,261.05,261.2,261.05,261.15,126,0
2022-05-31T12:35:00+0530,261.15,261.2,261.05,261.2,87,0
2022-05-31T12:36:00+0530,261.2,261.2,261.0,261.0,224,0
2022-05-31T12:37:00+0530,261.0,261.0,261.0,261.0,103,0
2022-05-31T12:38:00+0530,261.0,261.2,261.0,261.2,11,0
2022-05-31T12:39:00+0530,261.2,261.2,261.2,261.2,446,0
2022-05-31T12:40:00+0530,261.2,261.2,260.6,260.9,904,0
2022-05-31T12:41:00+0530,260.9,260.9,260.3,260.3,680,0
2022-05-31T12:42:00+0530,260.3,260.5,260.1,260.1,635,0
2022-05-31T12:43:00+0530,260.1,260.3,260.0,260.05,709,0
2022-05-31T12:44:00+0530,260.05,260.3,260.05,260.1,198,0
2022-05-31T12:45:00+0530,260.1,260.55,260.1,260.55,775,0
2022-05-31T12:46:00+0530,260.4,260.5,260.2,260.45,212,0
2022-05-31T12:47:00+0530,260.45,260.75,260.45,260.75,29,0
2022-05-31T12:48:00+0530,260.75,260.75,260.35,260.35,807,0
2022-05-31T12:49:00+0530,260.35,260.4,260.35,260.35,33,0
2022-05-31T12:50:00+0530,260.35,260.35,260.05,260.05,210,0
2022-05-31T12:51:00+0530,260.35,260.35,260.35,260.35,106,0
2022-05-31T12:52:00+0530,260.35,260.4,260.15,260.2,67,0
2022-05-31T12:53:00+0530,260.2,260.2,260.2,260.2,0,0
2022-05-31T12:54:00+0530,260.2,260.4,260.2,260.4,402,0
2022-05-31T12:55:00+0530,260.4,260.8,260.4,260.75,203,0
2022-05-31T12:56:00+0530,260.75,260.75,260.7,260.7,51,0
2022-05-31T12:57:00+0530,260.7,260.7,260.45,260.45,109,0
2022-05-31T12:58:00+0530,260.45,260.45,260.4,260.45,178,0
2022-05-31T12:59:00+0530,260.45,260.45,260.05,260.1,1202,0
2022-05-31T13:00:00+0530,260.1,260.45,260.1,260.45,86,0
2022-05-31T13:01:00+0530,260.45,260.65,260.45,260.65,43,0
2022-05-31T13:02:00+0530,260.65,260.7,260.65,260.7,7,0
2022-05-31T13:03:00+0530,260.7,260.8,260.5,260.8,300,0
2022-05-31T13:04:00+0530,260.8,260.95,260.65,260.7,265,0
2022-05-31T13:05:00+0530,260.7,261.1,260.7,260.95,537,0
2022-05-31T13:06:00+0530,260.95,261.0,260.65,260.85,336,0
2022-05-31T13:07:00+0530,260.55,260.8,260.5,260.55,366,0
2022-05-31T13:08:00+0530,260.55,260.55,260.15,260.15,628,0
2022-05-31T13:09:00+0530,260.15,260.5,260.05,260.1,647,0
2022-05-31T13:10:00+0530,260.05,260.5,260.05,260.5,705,0
2022-05-31T13:11:00+0530,260.7,260.8,260.5,260.65,308,0
2022-05-31T13:12:00+0530,260.35,260.7,260.25,260.5,597,0
2022-05-31T13:13:00+0530,260.5,260.6,260.5,260.6,117,0
2022-05-31T13:14:00+0530,260.5,260.75,260.3,260.45,1973,0
2022-05-31T13:15:00+0530,260.45,260.5,260.45,260.45,141,0
2022-05-31T13:16:00+0530,260.75,260.75,260.4,260.5,1036,0
2022-05-31T13:17:00+0530,260.3,260.6,260.3,260.6,181,0
2022-05-31T13:18:00+0530,260.6,260.65,260.55,260.65,243,0
2022-05-31T13:19:00+0530,260.65,260.65,260.55,260.6,207,0
2022-05-31T13:20:00+0530,260.6,261.05,260.6,260.9,580,0
2022-05-31T13:21:00+0530,261.05,261.05,261.0,261.05,79,0
2022-05-31T13:22:00+0530,261.0,261.1,260.55,260.55,1132,0
2022-05-31T13:23:00+0530,260.55,260.85,260.55,260.8,20,0
2022-05-31T13:24:00+0530,260.85,260.85,260.65,260.85,51,0
2022-05-31T13:25:00+0530,260.85,261.05,260.85,261.05,387,0
2022-05-31T13:26:00+0530,261.0,261.05,260.85,261.0,40,0
2022-05-31T13:27:00+0530,261.0,261.0,260.85,260.85,167,0
2022-05-31T13:28:00+0530,260.85,260.85,260.6,260.6,507,0
2022-05-31T13:29:00+0530,260.6,260.6,260.4,260.45,565,0
2022-05-31T13:30:00+0530,260.45,260.6,260.35,260.6,23,0
2022-05-31T13:31:00+0530,260.6,260.95,260.6,260.9,5,0
2022-05-31T13:32:00+0530,260.9,260.95,260.65,260.65,134,0
2022-05-31T13:33:00+0530,260.65,261.05,260.65,261.05,162,0
2022-05-31T13:34:00+0530,261.05,261.15,261.05,261.15,1130,0
2022-05-31T13:35:00+0530,261.15,261.8,261.15,261.8,3460,0
2022-05-31T13:36:00+0530,261.8,262.0,261.8,262.0,1706,0
2022-05-31T13:37:00+0530,262.0,262.25,261.8,262.05,951,0
2022-05-31T13:38:00+0530,262.15,262.15,261.75,261.75,230,0
2022-05-31T13:39:00+0530,261.75,261.9,261.75,261.75,337,0
2022-05-31T13:40:00+0530,261.75,261.9,261.75,261.8,185,0
2022-05-31T13:41:00+0530,261.9,261.9,261.8,261.9,310,0
2022-05-31T13:42:00+0530,261.9,262.0,261.7,261.75,808,0
2022-05-31T13:43:00+0530,261.75,261.75,261.6,261.75,206,0
2022-05-31T13:44:00+0530,261.75,262.2,261.55,261.85,2842,0
2022-05-31T13:45:00+0530,261.85,262.2,261.85,262.1,238,0
2022-05-31T13:46:00+0530,262.1,262.15,261.9,261.9,125,0
2022-05-31T13:47:00+0530,261.9,261.9,261.65,261.9,529,0
2022-05-31T13:48:00+0530,261.9,261.9,261.5,261.5,530,0
2022-05-31T13:49:00+0530,261.5,261.9,261.5,261.9,880,0
2022-05-31T13:50:00+0530,261.9,261.9,261.5,261.5,169,0
2022-05-31T13:51:00+0530,261.5,261.55,261.5,261.55,169,0
2022-05-31T13:52:00+0530,261.55,261.7,261.55,261.7,1,0
2022-05-31T13:53:00+0530,261.7,261.7,261.5,261.7,239,0
2022-05-31T13:54:00+0530,261.7,261.9,261.3,261.3,1275,0
2022-05-31T13:55:00+0530,261.25,261.45,261.05,261.05,916,0
2022-05-31T13:56:00+0530,261.05,261.45,261.05,261.2,33,0
2022-05-31T13:57:00+0530,261.2,261.7,261.15,261.15,1110,0
2022-05-31T13:58:00+0530,261.15,261.15,260.15,260.55,10673,0
2022-05-31T13:59:00+0530,260.55,260.65,260.5,260.65,111,0
2022-05-31T14:00:00+0530,260.65,260.95,260.65,260.8,1477,0
2022-05-31T14:01:00+0530,260.8,261.2,260.8,261.0,381,0
2022-05-31T14:02:00+0530,261.0,261.0,260.8,260.8,811,0
2022-05-31T14:03:00+0530,260.8,261.05,260.8,261.05,66,0
2022-05-31T14:04:00+0530,261.05,261.2,261.05,261.2,251,0
2022-05-31T14:05:00+0530,261.15,261.2,260.85,261.1,397,0
2022-05-31T14:06:00+0530,261.1,261.15,260.85,261.1,199,0
2022-05-31T14:07:00+0530,261.1,261.15,261.1,261.1,100,0
2022-05-31T14:08:00+0530,261.1,261.45,261.1,261.3,2777,0
2022-05-31T14:09:00+0530,261.3,261.3,261.3,261.3,509,0
2022-05-31T14:10:00+0530,261.3,261.3,261.3,261.3,98,0
2022-05-31T14:11:00+0530,261.3,261.3,261.05,261.05,337,0
2022-05-31T14:12:00+0530,261.05,261.25,261.05,261.25,29,0
2022-05-31T14:13:00+0530,261.25,261.25,260.95,261.25,996,0
2022-05-31T14:14:00+0530,261.25,261.25,260.9,261.2,291,0
2022-05-31T14:15:00+0530,261.2,261.2,261.05,261.05,201,0
2022-05-31T14:16:00+0530,261.05,261.1,261.0,261.1,653,0
2022-05-31T14:17:00+0530,261.1,261.1,261.1,261.1,3,0
2022-05-31T14:18:00+0530,261.1,261.25,261.05,261.2,543,0
2022-05-31T14:19:00+0530,261.3,261.3,261.2,261.25,448,0
2022-05-31T14:20:00+0530,261.45,261.45,261.15,261.4,1671,0
2022-05-31T14:21:00+0530,261.4,261.4,261.3,261.3,54,0
2022-05-31T14:22:00+0530,261.3,261.5,260.85,260.85,1505,0
2022-05-31T14:23:00+0530,260.85,260.85,260.65,260.85,230,0
2022-05-31T14:24:00+0530,260.85,261.0,260.85,261.0,25,0
2022-05-31T14:25:00+0530,261.0,261.0,260.7,260.9,490,0
2022-05-31T14:26:00+0530,260.9,260.9,260.65,260.65,336,0
2022-05-31T14:27:00+0530,260.65,261.0,260.65,261.0,565,0
2022-05-31T14:28:00+0530,261.0,261.0,260.7,260.85,417,0
2022-05-31T14:29:00+0530,260.6,260.6,260.6,260.6,400,0
2022-05-31T14:30:00+0530,260.85,260.9,260.85,260.9,94,0
2022-05-31T14:31:00+0530,260.9,260.95,260.8,260.8,387,0
2022-05-31T14:32:00+0530,260.8,260.8,260.5,260.5,832,0
2022-05-31T14:33:00+0530,260.5,260.85,260.5,260.6,709,0
2022-05-31T14:34:00+0530,260.6,260.6,260.5,260.5,202,0
2022-05-31T14:35:00+0530,260.5,260.6,260.4,260.4,2043,0
2022-05-31T14:36:00+0530,260.4,260.6,260.4,260.5,1396,0
2022-05-31T14:37:00+0530,260.5,260.6,260.3,260.6,907,0
2022-05-31T14:38:00+0530,260.6,260.6,260.2,260.55,1719,0
2022-05-31T14:39:00+0530,260.55,260.55,260.5,260.5,484,0
2022-05-31T14:40:00+0530,260.2,260.4,260.15,260.4,2079,0
2022-05-31T14:41:00+0530,260.4,260.4,260.2,260.2,244,0
2022-05-31T14:42:00+0530,260.2,260.35,260.15,260.35,2497,0
2022-05-31T14:43:00+0530,260.35,260.35,260.15,260.25,738,0
2022-05-31T14:44:00+0530,260.25,260.3,260.25,260.25,811,0
2022-05-31T14:45:00+0530,260.3,260.4,260.3,260.3,895,0
2022-05-31T14:46:00+0530,260.3,260.65,260.3,260.65,1891,0
2022-05-31T14:47:00+0530,260.65,260.65,260.5,260.65,608,0
2022-05-31T14:48:00+0530,260.65,260.65,260.3,260.35,890,0
2022-05-31T14:49:00+0530,260.35,260.35,260.2,260.2,1002,0
2022-05-31T14:50:00+0530,260.3,260.3,260.2,260.25,1156,0
2022-05-31T14:51:00+0530,260.25,260.3,260.25,260.3,602,0
2022-05-31T14:52:00+0530,260.3,260.55,260.3,260.55,1298,0
2022-05-31T14:53:00+0530,260.5,260.55,260.25,260.25,1378,0
2022-05-31T14:54:00+0530,260.25,260.3,260.2,260.25,495,0
2022-05-31T14:55:00+0530,260.25,260.5,260.25,260.3,1981,0
2022-05-31T14:56:00+0530,260.3,260.55,260.25,260.5,576,0
2022-05-31T14:57:00+0530,260.5,260.5,260.45,260.45,122,0
2022-05-31T14:58:00+0530,260.35,260.4,260.25,260.4,1119,0
2022-05-31T14:59:00+0530,260.4,260.4,260.25,260.35,1007,0
2022-05-31T15:00:00+0530,260.3,260.35,260.15,260.15,9618,0
2022-05-31T15:01:00+0530,260.15,260.2,259.95,259.95,7036,0
2022-05-31T15:02:00+0530,259.95,259.95,258.95,259.15,6126,0
2022-05-31T15:03:00+0530,259.1,259.1,258.75,258.8,4841,0
2022-05-31T15:04:00+0530,258.8,259.0,258.0,258.25,14051,0
2022-05-31T15:05:00+0530,258.25,258.4,258.2,258.4,1463,0
2022-05-31T15:06:00+0530,258.4,258.55,258.3,258.5,3531,0
2022-05-31T15:07:00+0530,258.5,258.55,258.4,258.45,2536,0
2022-05-31T15:08:00+0530,258.45,258.45,258.3,258.3,2811,0
2022-05-31T15:09:00+0530,258.35,258.35,258.1,258.2,7011,0
2022-05-31T15:10:00+0530,258.2,258.2,258.05,258.1,3939,0
2022-05-31T15:11:00+0530,258.1,258.1,258.0,258.1,11496,0
2022-05-31T15:12:00+0530,258.1,258.5,258.1,258.45,7019,0
2022-05-31T15:13:00+0530,258.45,258.6,258.3,258.6,5493,0
2022-05-31T15:14:00+0530,258.6,258.95,258.6,258.7,7112,0
2022-05-31T15:15:00+0530,258.75,259.25,258.65,259.25,7850,0
2022-05-31T15:16:00+0530,259.25,259.4,258.7,259.0,7188,0
2022-05-31T15:17:00+0530,259.0,259.05,258.9,258.95,2044,0
2022-05-31T15:18:00+0530,258.95,259.0,258.2,258.45,6447,0
2022-05-31T15:19:00+0530,258.55,258.55,258.1,258.25,3199,0
2022-05-31T15:20:00+0530,258.25,258.3,257.8,258.05,16231,0
2022-05-31T15:21:00+0530,258.0,258.05,257.8,258.0,2574,0
2022-05-31T15:22:00+0530,258.0,258.85,257.85,258.8,9189,0
2022-05-31T15:23:00+0530,258.7,258.9,258.2,258.2,5166,0
2022-05-31T15:24:00+0530,258.4,258.45,258.2,258.2,3559,0
2022-05-31T15:25:00+0530,258.2,258.25,257.9,258.0,9686,0
2022-05-31T15:26:00+0530,258.0,258.05,257.8,257.9,3382,0
2022-05-31T15:27:00+0530,257.9,258.2,257.8,258.2,5841,0
2022-05-31T15:28:00+0530,258.35,258.9,258.0,258.9,5522,0
2022-05-31T15:29:00+0530,258.9,259.2,258.0,259.0,5246,0
2022-06-01T09:15:00+0530,258.0,260.9,258.0,260.9,4755,0
2022-06-01T09:16:00+0530,260.9,262.1,260.75,261.9,8264,0
2022-06-01T09:17:00+0530,261.6,262.45,261.5,261.5,4321,0
2022-06-01T09:18:00+0530,261.5,262.85,261.5,262.85,2477,0
2022-06-01T09:19:00+0530,263.65,263.75,262.9,263.15,2829,0
2022-06-01T09:20:00+0530,263.15,263.5,262.4,262.7,3333,0
2022-06-01T09:21:00+0530,262.7,262.7,262.05,262.5,3864,0
2022-06-01T09:22:00+0530,262.7,262.85,262.05,262.75,1766,0
