Date,Open,High,Low,Close,Volume,None
2022-06-07T00:00:00+0530,16469.6,16487.25,16347.1,16416.35,0,0
2022-06-08T00:00:00+0530,16474.95,16514.3,16293.35,16356.25,0,0
2022-06-09T00:00:00+0530,16263.85,16492.8,16243.85,16478.1,0,0
2022-06-10T00:00:00+0530,16283.95,16324.7,16172.6,16201.8,0,0
2022-06-13T00:00:00+0530,15877.55,15886.15,15684.0,15774.4,0,0
2022-06-14T00:00:00+0530,15674.25,15858.0,15659.45,15732.1,0,0
2022-06-15T00:00:00+0530,15729.25,15783.65,15678.9,15692.15,0,0
2022-06-16T00:00:00+0530,15832.25,15863.15,15335.1,15360.6,0,0
2022-06-17T00:00:00+0530,15272.65,15400.4,15183.4,15293.5,0,0
2022-06-20T00:00:00+0530,15334.5,15382.5,15191.1,15350.15,0,0
2022-06-21T00:00:00+0530,15455.95,15707.25,15419.85,15638.8,0,0
2022-06-22T00:00:00+0530,15545.65,15565.4,15385.95,15413.3,0,0
2022-06-23T00:00:00+0530,15451.55,15628.45,15367.5,15556.65,0,0
2022-06-24T00:00:00+0530,15657.4,15749.25,15619.45,15699.25,0,0
2022-06-27T00:00:00+0530,15926.2,15927.45,15815.5,15832.05,0,0
2022-06-28T00:00:00+0530,15757.45,15892.1,15710.15,15850.2,0,0
2022-06-29T00:00:00+0530,15701.7,15861.6,15687.8,15799.1,0,0
2022-06-30T00:00:00+0530,15774.5,15890.0,15728.85,15780.25,0,0
2022-07-01T00:00:00+0530,15703.7,15793.95,15511.05,15752.05,0,0
2022-07-04T00:00:00+0530,15710.5,15852.35,15661.8,15835.35,0,0
2022-07-05T00:00:00+0530,15909.15,16025.75,15785.45,15810.85,0,0
2022-07-06T00:00:00+0530,15818.2,16011.35,15800.9,15989.8,0,0
2022-07-07T00:00:00+0530,16113.75,16150.5,16045.95,16132.9,0,0
2022-07-08T00:00:00+0530,16273.65,16275.5,16157.9,16220.6,0,0
2022-07-11T00:00:00+0530,16136.15,16248.55,16115.5,16216.0,0,0
2022-07-12T00:00:00+0530,16126.2,16158.75,16031.15,16058.3,0,0
2022-07-13T00:00:00+0530,16128.2,16140.0,15950.15,15966.65,0,0
2022-07-14T00:00:00+0530,16018.85,16070.5,15859.2,15947.95,0,0
